zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day
98009,1,6,5,5,5,4,5,4,2,4,4,4,2,1,1,3,2,2,1,1,1,1,1,,2,2,2,1,3,,3,3,1,,2,4,4,4,4,4,4,4,1,1,1,2,2,2,2,2,2,1,2,2,2,2,43,3,2,3,2,1,2,2.867883551,1,1,2,2,2021,6,9
98006,1,1,2,3,5,3,2,4,3,4,4,2,2,1,1,2,1,2,1,1,1,2,2,,2,2,2,2,3,,3,3,3,,2,4,3,3,5,5,5,5,1,2,1,2,2,1,1,2,2,2,1,1,2,2,60,4,3,3,5,1,2,0.913907321,1,2,2,2,2021,6,9
98008,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,1,2,1,1,,3,3,2,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,1,1,1,2,1,72,5,3,4,1,2,2,0.80228272,1,2,2,2,2021,6,9
98136,2,,1,5,5,3,5,4,2,4,4,3,2,1,1,2,1,1,1,1,2,2,2,,2,1,3,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,1,2,2,1,1,1,2,1,57,4,4,4,4,1,1,1.497093187,1,3,3,2,2021,6,9
98391,2,,3,4,3,6,6,3,2,3,4,4,2,2,1,1,1,1,1,1,1,1,3,,2,2,3,2,2,,2,2,3,,2,5,5,5,4,4,4,4,1,2,2,2,1,2,2,2,2,2,2,2,2,2,61,4,3,2,2,1,1,0.614087923,1,3,2,3,2021,6,9
98001,1,2,3,5,5,2,1,4,1,3,4,1,2,1,2,2,1,1,1,1,3,3,2,,2,2,2,1,2,,3,2,1,,2,4,4,3,4,4,4,4,1,1,1,1,2,1,1,1,1,2,1,1,2,2,27,2,7,4,1,1,3,0.998337772,1,2,2,2,2021,6,9
98022,2,,3,3,2,3,4,3,3,3,4,4,2,1,2,2,1,2,1,1,2,1,2,,2,2,3,3,2,,2,2,1,,2,2,3,4,3,3,2,2,1,1,1,2,1,1,1,1,2,2,1,1,2,2,46,3,3,2,2,1,3,0.902393949,1,2,2,2,2021,6,9
98032,1,1,5,5,5,5,5,4,2,3,4,3,2,1,1,3,3,1,1,2,3,2,2,,2,2,2,3,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,2,2,2,2,2,2,1,1,2,1,36,3,3,3,5,1,1,0.540989283,1,2,2,2,2021,6,9
98164,2,,2,1,1,2,2,4,3,4,4,3,1,1,2,2,1,2,1,1,1,2,2,,2,2,3,1,3,,1,1,2,,3,2,2,3,2,3,3,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,33,2,3,4,4,1,1,1.242139654,1,2,1,3,2021,6,9
98052,1,1,1,2,3,2,5,1,1,1,2,3,4,3,1,2,1,3,1,1,1,4,1,,2,1,1,2,2,,1,2,1,,1,1,2,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,60,4,3,3,1,1,1,0.913907321,1,1,1,1,2021,6,9
98155,1,1,5,5,5,5,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,2,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,63,4,3,1,2,1,1,0.72245638,1,2,2,2,2021,6,9
98125,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,1,1,1,1,1,1,4,1,,2,2,2,1,2,,2,2,1,,2,1,2,2,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,40,3,3,4,5,1,1,0.470425464,1,1,1,2,2021,6,9
98136,2,,5,5,4,4,5,4,1,4,4,4,2,1,1,1,1,1,1,1,2,1,2,,2,2,2,3,2,,1,2,1,,2,5,1,1,4,4,4,4,1,1,1,2,1,1,1,2,2,1,1,1,2,1,72,5,3,4,4,1,1,0.729347927,1,2,2,2,2021,6,9
98103,1,3,5,5,5,5,5,4,1,1,1,1,1,1,1,2,1,2,2,1,2,1,3,,2,2,2,1,3,,3,3,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,2,46,3,3,4,5,1,1,1.167803934,1,3,3,1,2021,6,9
98003,2,,5,5,5,3,5,4,2,4,4,4,2,1,1,2,1,1,1,1,2,2,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,30,2,3,2,2,1,2,1.055818706,1,1,2,2,2021,6,9
98034,2,,5,5,5,4,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,1,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,31,2,3,3,3,1,2,1.285614542,1,2,2,2,2021,6,9
98058,2,,3,3,3,1,3,2,1,4,4,4,2,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,54,4,3,2,2,1,2,0.902393949,1,2,2,2,2021,6,9
98101,2,,3,3,2,1,2,3,2,3,3,2,2,2,2,1,1,1,1,1,1,3,1,,2,1,1,2,1,,1,1,1,,2,3,3,2,3,3,4,4,1,1,2,2,2,2,2,2,2,2,2,2,2,1,39,3,3,4,4,2,1,0.427659513,1,1,2,1,2021,6,9
98040,1,1,4,4,2,1,1,2,1,3,4,1,2,1,1,2,2,1,1,1,1,4,3,,2,1,2,1,3,,1,1,1,,2,4,4,3,4,4,4,4,1,1,1,1,1,1,1,2,1,2,1,1,2,2,54,4,3,1,1,1,2,1.167803934,1,1,1,1,2021,6,9
98027,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,2,1,2,1,1,1,1,3,,2,3,3,1,2,,3,3,1,,2,4,4,4,3,4,3,3,1,1,1,1,1,1,2,2,2,1,1,1,2,2,21,2,7,2,2,2,2,0.324723497,1,3,3,3,2021,6,9
98133,1,3,5,5,5,5,5,4,3,4,4,4,2,1,1,2,2,1,1,1,1,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,2,1,1,2,2,39,3,3,4,1,1,2,1.079457531,1,2,2,2,2021,6,9
98109,1,1,5,5,4,3,5,4,4,4,4,4,1,1,1,2,1,1,1,1,2,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,2,1,1,1,1,2,2,2,1,2,1,1,1,1,2,2,47,3,3,3,3,1,1,1.098797338,1,2,2,2,2021,6,9
98011,2,,5,5,5,5,5,4,2,4,4,3,1,1,1,2,2,1,1,2,2,2,2,,2,2,2,3,3,,3,2,1,,2,4,4,4,4,4,4,4,1,2,2,1,1,1,1,2,1,1,1,1,2,1,75,5,3,2,3,1,2,1.015446028,1,3,3,3,2021,6,9
98106,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,2,1,1,1,1,1,1,2,,2,2,2,3,3,,3,3,1,,2,4,4,4,4,4,4,4,1,1,1,1,2,2,2,2,2,2,2,2,2,3,46,3,8,3,2,2,2,2.121506362,1,2,3,2,2021,6,9
98133,2,,2,5,5,3,3,4,2,3,4,4,2,2,1,1,1,1,1,1,1,2,1,,2,2,2,1,3,,1,2,1,,2,4,4,4,4,4,4,4,1,2,2,2,1,1,1,2,1,2,1,1,2,2,71,5,4,3,2,1,2,6.639560115,1,1,2,2,2021,6,9
98125,2,,5,5,3,2,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,3,3,3,3,3,,3,3,1,,3,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,1,79,5,3,4,1,1,1,1.314106624,1,3,3,3,2021,6,9
98189,2,,5,5,5,5,5,4,2,3,4,4,1,2,1,2,1,1,1,1,2,2,1,,2,2,3,3,3,,1,1,1,,2,4,4,5,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,32,2,4,2,1,2,2,0.771442824,1,1,3,3,2021,6,9
98042,1,1,1,1,3,2,2,4,4,4,4,4,1,1,1,2,2,1,1,1,1,1,1,,2,1,2,1,3,,1,2,3,,3,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,39,3,2,1,2,1,1,0.71328542,1,1,2,3,2021,6,9
98006,1,1,5,5,5,5,5,4,4,4,4,4,2,2,1,1,1,1,1,1,1,2,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,2,2,2,2,1,1,2,2,2,3,18,2,1,1,3,2,2,0.255637591,2,2,2,2,2021,6,9
98074,3,,2,2,2,2,1,2,2,3,3,2,2,2,2,3,2,4,1,1,1,2,2,,2,2,2,1,2,,2,2,2,,2,2,2,2,2,2,2,3,1,1,1,1,2,2,2,2,2,2,2,2,2,1,22,2,1,3,5,1,2,0.419824067,2,2,2,2,2021,6,9
98059,1,1,1,1,5,6,4,4,5,5,3,5,1,1,1,1,1,1,1,1,2,5,3,,3,3,3,3,3,,3,3,3,,3,5,5,4,2,2,5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,27,2,3,1,3,1,2,1.089614008,1,3,3,3,2021,6,9
98008,2,,5,5,5,5,5,4,4,4,4,4,2,2,1,1,1,1,1,1,1,1,3,,2,3,2,3,3,,2,2,2,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,1,73,5,3,3,2,1,2,0.838750116,1,3,2,2,2021,6,9
98101,1,1,5,5,5,5,1,4,3,4,4,1,1,1,1,1,1,1,1,1,1,3,2,,2,2,2,2,2,,3,3,1,,2,4,4,5,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,60,4,3,1,1,1,2,0.794702018,1,2,2,1,2021,6,9
98154,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,3,3,3,1,1,,3,3,3,,3,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,1,1,2,2,2,73,5,3,3,1,2,2,1.120773651,1,3,3,3,2021,6,9
98164,2,,2,1,4,1,5,2,1,4,4,2,5,4,1,1,1,2,2,1,2,3,2,,1,3,2,1,1,,3,3,1,,2,2,5,4,4,4,4,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,61,4,4,3,3,2,1,1.549491448,1,1,1,1,2021,6,9
98006,2,,5,5,5,5,5,3,1,4,4,4,1,1,2,2,1,1,1,1,2,1,2,,3,3,3,3,3,,3,3,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,2,1,2,1,50,4,4,1,1,1,2,2.029266955,1,3,3,3,2021,6,9
98092,2,,5,5,5,5,5,4,4,4,4,4,2,1,1,1,1,1,1,1,1,2,3,,2,2,2,3,3,,2,2,2,,2,4,4,4,4,4,4,4,1,2,2,2,1,1,1,1,2,2,1,1,2,2,18,2,4,2,1,1,2,0.324723497,1,2,3,2,2021,6,9
98116,2,,5,5,5,5,1,4,3,4,4,2,5,1,2,1,1,1,1,1,1,1,1,,2,2,2,1,2,,2,2,2,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,27,2,1,3,1,1,1,0.841833657,1,2,2,2,2021,6,9
98109,2,,3,3,3,3,3,4,4,4,4,2,1,1,1,1,1,1,1,1,2,1,2,,2,2,2,2,2,,2,2,3,,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,70,5,4,3,1,1,1,5.853790706,1,2,2,2,2021,6,9
98077,2,,3,3,3,2,3,4,3,4,4,4,1,1,1,2,1,1,1,1,1,1,1,,2,2,1,2,3,,1,1,1,,1,4,4,4,3,4,4,4,1,1,1,1,1,1,1,1,1,2,1,1,2,2,46,3,4,4,1,1,2,0.962876198,1,1,1,1,2021,6,9
98144,2,,3,3,5,4,2,3,3,4,4,2,2,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,2,,3,3,3,,2,4,3,2,4,4,3,1,2,2,2,2,1,1,1,1,2,2,1,1,2,1,26,2,4,3,2,1,1,1.389796904,1,2,3,3,2021,6,9
98121,1,1,5,4,5,3,5,3,2,4,4,4,2,1,1,3,2,2,1,1,1,1,2,,2,3,2,1,3,,3,3,1,,2,4,3,4,4,4,4,4,1,1,1,1,2,1,1,2,1,2,1,1,2,2,33,2,3,3,4,1,1,1.428460603,1,3,3,3,2021,6,9
98139,1,1,5,5,5,3,3,3,1,4,4,3,2,1,2,3,1,1,1,1,2,2,3,,2,3,3,3,3,,3,3,1,,2,4,4,4,4,4,3,4,1,1,1,1,2,2,2,2,2,2,1,1,2,1,30,2,3,4,3,1,2,1.089614008,1,3,3,3,2021,6,9
98007,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,2,2,1,1,1,,1,1,2,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,1,1,1,2,2,2,1,38,3,4,3,4,1,2,1.094000495,1,1,3,2,2021,6,9
98125,1,1,3,5,3,5,5,2,2,3,4,4,2,1,2,2,1,1,1,1,2,1,3,,2,2,2,3,2,,2,2,1,,2,3,4,4,4,4,4,4,1,2,2,1,1,1,1,2,2,2,1,1,2,2,45,3,1,2,3,1,1,1.104188697,1,3,1,2,2021,6,9
98031,2,,3,3,3,2,3,2,1,3,3,3,2,1,1,1,1,1,1,1,2,2,2,,2,2,2,1,2,,2,2,1,,2,3,3,4,3,3,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,58,4,3,3,2,1,2,0.830824837,1,2,2,2,2021,6,9
98119,1,3,5,5,5,5,5,4,1,4,4,3,2,1,1,2,2,1,1,1,2,2,3,,1,2,2,3,3,,3,2,1,,2,4,4,4,4,5,3,3,1,1,1,1,1,1,1,2,2,2,1,1,2,2,26,2,1,4,2,2,1,0.665481152,1,3,3,3,2021,6,9
98030,1,1,2,3,2,2,1,2,1,3,4,1,3,1,1,2,1,1,1,1,1,2,2,,3,3,3,3,3,,1,1,2,,2,2,3,3,2,2,3,3,1,2,2,2,2,1,2,2,2,2,2,2,2,1,42,3,4,2,2,1,2,0.808609061,1,1,2,2,2021,6,9
98115,1,1,2,2,2,1,1,2,1,3,3,2,3,1,1,2,1,2,1,1,1,3,3,,2,3,2,1,1,,1,1,1,,3,2,3,1,3,2,3,2,2,2,1,1,1,1,1,2,1,2,1,1,2,2,24,2,7,3,5,1,2,0.483264969,1,1,2,3,2021,6,9
98194,1,4,3,3,3,2,3,4,3,4,4,2,2,1,1,2,2,1,1,1,1,2,3,,2,2,2,3,2,,2,2,3,,2,4,4,3,4,4,5,4,1,1,1,1,1,1,1,1,1,2,1,1,2,2,39,3,3,3,1,1,1,1.241376161,1,2,2,2,2021,6,9
98391,2,,5,5,5,3,5,4,3,4,4,4,2,1,1,2,1,1,1,1,3,1,2,,2,1,3,1,3,,1,3,1,,2,4,4,4,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,63,4,1,2,2,1,1,0.674872386,1,2,2,2,2021,6,9
98001,1,1,3,2,1,2,3,1,2,3,2,2,2,3,1,2,1,1,1,1,2,2,1,,2,2,1,1,2,,1,1,1,,1,2,2,2,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,27,2,3,1,2,2,1,1.210682231,1,1,1,1,2021,6,9
98072,1,1,5,5,5,3,5,3,2,4,4,3,2,1,1,2,1,1,1,1,2,2,2,,2,3,2,3,3,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,52,4,3,3,1,1,2,1.342974524,1,3,2,2,2021,6,9
98023,1,1,5,5,5,5,5,4,3,4,4,4,4,1,1,2,1,1,1,1,3,1,3,,3,3,2,1,2,,2,1,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,25,2,3,2,1,1,2,1.029079897,1,3,2,2,2021,6,9
98116,2,,5,5,5,5,5,4,2,4,4,2,3,1,1,1,1,1,1,1,1,2,1,,3,3,3,1,1,,3,1,3,,3,5,5,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,3,16,1,3,1,2,2,2,1.050587429,1,1,3,3,2021,6,9
98125,2,,1,3,5,1,1,4,2,3,4,1,1,1,1,2,2,1,1,1,1,4,3,,2,1,1,1,3,,1,1,1,,2,4,4,2,3,3,3,3,1,1,1,1,1,1,1,1,2,2,1,1,2,2,34,2,3,3,4,1,1,1.428460603,1,1,3,3,2021,6,9
98042,2,,1,5,5,4,5,3,3,4,4,4,1,1,1,2,1,1,1,1,3,1,2,,2,2,3,3,3,,2,2,3,,2,4,4,4,4,4,4,4,2,2,2,2,1,1,2,2,2,2,1,1,2,2,62,4,3,1,1,1,2,0.794702018,1,2,2,2,2021,6,9
98031,1,1,3,4,1,1,2,2,1,2,3,3,3,2,1,2,2,1,1,1,2,2,3,,3,3,3,3,3,,1,3,3,,3,4,4,4,4,4,4,4,2,2,1,1,2,2,2,2,1,2,1,1,2,2,52,4,5,1,1,1,1,0.962876198,1,3,3,3,2021,6,9
98034,1,1,1,1,1,2,1,2,1,2,2,2,3,3,2,3,2,1,2,1,4,3,2,,2,3,2,1,1,,1,1,1,,2,1,2,4,4,4,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,1,39,3,3,4,5,1,2,0.470425464,1,2,2,2,2021,6,9
98058,1,1,3,5,5,1,5,4,1,4,4,4,2,1,1,1,1,1,1,1,2,1,3,,2,2,2,1,3,,3,3,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,1,1,2,1,1,1,1,2,2,57,4,3,3,5,1,2,0.913907321,1,3,2,2,2021,6,9
98055,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,3,2,,2,2,3,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,19,2,3,1,2,2,2,0.89109302,1,2,3,2,2021,6,10
98024,2,,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,2,2,2,,2,2,2,1,2,,1,1,1,,2,1,1,1,2,3,4,4,2,2,2,2,1,1,1,2,2,2,2,2,2,1,37,3,3,3,5,1,2,0.540989283,1,2,1,2,2021,6,10
98058,1,1,5,5,4,2,5,3,2,4,4,4,5,1,1,1,1,1,1,1,1,1,3,,2,3,2,1,3,,1,3,2,,2,4,4,3,4,3,3,1,2,2,2,2,1,1,1,1,2,2,1,1,2,1,50,4,2,2,1,1,2,1.084136508,1,1,3,3,2021,6,10
98101,1,4,5,5,5,5,5,4,3,4,4,1,1,1,1,1,1,1,1,1,1,3,3,,2,2,1,1,3,,3,2,1,,3,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,48,3,3,2,1,2,1,1.19588062,1,2,3,3,2021,6,10
98075,1,1,3,4,5,1,5,3,1,4,4,3,2,1,1,2,1,1,1,2,2,2,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,2,1,1,2,1,1,2,1,2,1,1,2,1,58,4,3,2,4,1,2,1.039013434,1,2,2,2,2021,6,10
98032,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,1,2,1,3,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,2,1,1,2,2,1,1,1,2,2,72,5,3,4,4,2,2,0.885987076,1,3,2,2,2021,6,10
98001,1,1,1,1,1,3,1,1,1,1,1,1,2,2,1,3,2,1,1,1,2,3,1,,2,2,2,1,3,,1,1,1,,2,2,1,1,3,3,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,2,20,2,3,3,3,1,2,0.922281276,1,1,2,2,2021,6,10
98117,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,1,1,2,,2,3,3,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,2,76,5,3,2,1,1,3,2.069221524,1,3,3,2,2021,6,10
98092,1,1,3,3,3,1,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,2,2,,2,2,2,1,1,,1,1,1,,2,3,3,3,3,3,3,3,1,2,2,1,2,1,2,2,2,2,2,2,2,2,33,2,3,3,2,1,2,1.428460603,1,1,2,2,2021,6,10
98052,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,3,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,68,5,3,4,3,1,2,0.656413135,1,1,2,2,2021,6,10
98134,2,,5,5,4,2,3,4,2,4,4,2,1,1,1,2,1,1,1,1,1,2,2,,2,1,1,1,3,,1,2,1,,2,4,4,4,4,4,4,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,46,3,4,4,3,1,1,0.787807799,1,1,2,2,2021,6,10
98045,1,1,5,5,5,5,5,4,2,4,4,4,1,1,3,5,1,1,1,1,1,1,2,,2,2,2,2,2,,2,2,3,,2,4,4,5,4,4,4,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,58,4,3,3,2,1,2,0.830824837,1,2,2,2,2021,6,10
98072,1,1,3,4,5,2,5,1,1,4,4,4,2,1,1,2,1,1,1,1,2,1,3,,2,2,2,3,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,2,1,1,2,1,39,3,3,2,2,1,2,0.363510586,1,3,2,2,2021,6,10
98188,1,1,5,5,5,2,4,4,1,4,4,4,2,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,5,4,2,2,2,1,2,2,2,2,1,2,2,2,2,1,22,2,3,1,1,1,1,1.155646172,1,2,2,2,2021,6,10
98118,2,,5,5,5,5,5,4,3,4,4,5,1,1,1,1,1,1,1,1,2,2,2,,2,2,1,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,40,3,4,3,2,1,1,0.94936673,1,1,2,1,2021,6,10
98008,2,,3,3,5,1,1,4,1,4,4,2,2,1,1,1,1,1,1,1,1,2,2,,2,2,3,1,3,,3,2,1,,2,4,4,2,4,4,4,4,1,1,1,2,1,1,1,2,2,1,1,1,2,1,42,3,7,3,3,1,2,0.984600445,1,3,2,2,2021,6,10
98001,2,,3,3,6,2,3,4,2,4,4,4,2,2,1,1,1,1,1,1,1,2,2,,2,2,3,3,2,,2,2,1,,2,2,2,4,5,4,4,4,2,2,2,1,2,2,2,2,1,2,2,2,2,2,39,3,3,2,1,1,2,0.834126274,1,2,3,2,2021,6,10
98003,1,1,5,5,5,5,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,2,2,,2,2,2,,2,4,4,4,4,4,4,4,1,2,2,1,1,2,2,1,2,1,1,1,2,2,38,3,3,4,4,1,1,0.981325028,1,2,2,2,2021,6,10
98145,1,1,1,3,2,1,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,,2,2,2,2,2,,2,2,2,,2,2,2,2,2,2,2,4,1,1,2,1,1,1,1,2,1,1,1,1,2,2,25,2,3,4,1,1,3,1.36635362,1,2,2,2,2021,6,10
98058,2,,5,5,5,5,5,2,2,3,3,2,2,2,2,2,1,1,1,1,2,2,3,,3,3,3,3,3,,3,3,3,,3,5,4,4,2,3,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,49,3,3,3,1,2,3,1.342974524,1,3,3,3,2021,6,10
98112,2,,5,5,5,5,5,4,4,4,4,4,1,1,2,3,2,2,1,1,1,1,2,,2,2,2,2,2,,2,2,2,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,43,3,8,2,1,1,1,0.808609061,1,2,2,2,2021,6,10
98104,1,6,5,5,2,2,2,4,2,3,4,2,3,2,1,1,1,1,1,1,2,3,2,,1,1,1,1,1,,1,1,1,,2,4,4,2,4,4,4,4,2,2,2,1,1,1,1,2,2,2,2,2,2,2,42,3,4,3,4,1,1,0.94936673,1,1,1,1,2021,6,10
98056,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,3,,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,2,2,2,1,70,5,3,3,2,1,2,0.838750116,1,2,2,2,2021,6,10
98107,2,,2,1,1,2,2,2,1,1,2,1,3,3,1,2,1,1,2,1,1,2,2,,1,2,3,1,3,,1,2,3,,3,2,2,2,2,2,3,3,2,2,1,1,2,2,1,2,1,1,2,2,2,1,38,3,3,3,4,1,1,0.491808439,1,3,3,1,2021,6,10
98136,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,3,,2,2,2,1,3,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,2,1,1,2,1,1,2,2,2,1,82,5,3,3,3,1,1,1.236454869,1,1,1,2,2021,6,10
98059,1,1,5,5,5,2,3,4,2,4,4,2,3,2,2,2,2,2,1,1,1,3,3,,2,3,3,2,2,,3,3,2,,1,4,4,2,3,4,4,4,2,2,2,1,2,2,2,2,2,2,1,2,2,1,56,4,1,3,5,1,2,1.131280235,2,3,2,2,2021,6,10
98121,1,6,3,5,5,5,2,4,3,4,4,4,2,1,1,3,2,1,1,1,1,1,2,,3,2,3,3,2,,2,2,1,,2,4,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,44,3,3,3,5,1,1,0.540989283,1,2,2,2,2021,6,10
98045,2,,2,2,2,5,3,3,1,4,4,4,2,1,1,1,1,1,1,1,1,1,2,,2,2,1,1,3,,2,2,1,,2,2,3,4,3,3,5,5,2,2,2,1,2,2,2,2,1,1,1,1,2,2,67,5,3,2,2,1,3,0.753089014,1,2,2,3,2021,6,10
98125,2,,3,3,5,2,1,4,2,4,4,1,2,1,1,2,2,1,1,1,2,3,2,,2,2,2,3,2,,1,2,3,,2,2,4,4,2,3,5,5,2,2,2,1,1,1,1,2,2,1,1,1,2,2,28,2,4,3,3,1,1,0.939345086,1,2,3,2,2021,6,10
98072,1,7,5,5,3,5,5,4,4,4,4,4,1,1,1,2,1,1,1,2,2,1,2,,2,2,2,3,1,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,1,1,2,2,2,1,1,2,2,63,4,3,3,4,1,2,0.830824837,1,1,2,2,2021,6,10
98121,1,1,2,3,3,2,2,3,1,3,3,2,3,2,2,3,1,2,1,1,2,2,3,,3,3,3,3,3,,1,1,1,,2,2,2,2,3,3,3,3,2,2,2,1,1,1,1,2,2,2,1,1,2,1,26,2,3,2,1,1,1,1.029079897,1,3,2,2,2021,6,10
98032,2,,5,5,5,5,5,5,4,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,2,2,2,1,3,,3,3,1,,2,2,4,4,1,4,4,4,2,2,2,2,1,1,1,2,2,2,2,2,2,2,82,5,3,1,1,1,1,2.67781609,1,3,3,2,2021,6,10
